,0,bunrui,name,no,omosa,spec_bougyo,spec_hp,spec_kougeki,spec_subayasa,spec_tokubou,spec_tokukou,takasa,text_1,text_2,tokusei_1,tokusei_2,type_1,type_2
0,,とちがみポケモン,カプ・テテフ,786,18.6,5,5,5,6,7,8,1.2,むじゃきでざんこくなアーカラのまもりがみ。はなのかぐわしいかおりがエネルギーのみなもと。,ヒラヒラとびまわりふしぎにひかるりんぷんをふりまく。ふれたものはたちまちげんきをとりもどすという。,63,0,11,18
0,,とちがみポケモン,カプ・ブルル,787,45.5,7,5,8,5,6,5,1.9,たいぼくをひきぬきブンブンふりまわす。くさきをしげらせてそのエネルギーをきゅうしゅうする。,ウラウラのまもりがみでものぐさ。くさきをあやつりてきをしばりつけうごきをとめてツノでひとつき。,56,0,4,18
0,,とちがみポケモン,カプ・レヒレ,788,21.2,7,5,5,5,8,6,1.3,ふかいきりでてきをまどわせじめつさせるおそろしさをもつ。かいりゅうがエネルギーのみなもと。,みずをあやつるポニのまもりがみ。けがれをはらうきよらかなみずをうみだすとつたえられている。,217,0,3,18
0,,せいうんポケモン,コスモッグ,789,0.1,2,3,2,3,2,2,0.2,はかないガスじょうのからだ。たいきのチリをあつめながらゆっくりとせいちょうしていく。,おおむかしはほしのこというなでよばれた。べつせかいのポケモンといわれているがくわしくはふめい。,129,0,11,0
0,,げんしせいポケモン,コスモウム,790,999.9,8,3,2,3,8,2,0.1,しんだようにまったくうごかないがふれるとほのかにあたたかい。おおむかしはほしのマユとよばれた。,かたいカラのなかでくろいコアになにかがあつまりつづけている。べつせかいのポケモンといわれる。,40,0,11,0
0,,にちりんポケモン,ソルガレオ,791,230.0,7,9,9,6,6,7,3.4,べつせかいにすむといわれる。ぜんしんからはげしいひかりをはなちやみよもまひるのようにてらすのだ。,コスモッグがしんかした♂だといわれる。だい３のめがうかぶときべつせかいへとかけぬけていく。,224,0,11,17
0,,がちりんポケモン,ルナアーラ,792,120.0,6,9,7,6,7,9,4.0,コスモッグがしんかした♀だといわれる。だい３のめがうかぶときべつせかいへととびさっていく。,べつせかいにすむといわれる。ひかりをくらいつづけまひるもやみよのようにかげらせる。,174,0,11,14
0,,きせいポケモン,ウツロイド,793,55.5,3,7,4,7,8,8,1.2,なぞにつつまれたＵＢのいっしゅ。まちゆくひとがきせいされあばれだすすがたがもくげきされた。,ＵＢのいっしゅ。いしがあるかはふめいだがときおりしょうじょのようなしぐさをみせる。,166,0,13,8
0,,ぼうちょうポケモン,マッシブーン,794,333.6,9,7,9,5,4,4,2.4,べつせかいからあらわれたＵＢ。みずからのからだをみせつけてくるがじまんなのかいかくなのかふめい。,なぞのせいぶつＵＢ。いっぱつのパンチでダンプカーをふんさいするこうけいがもくげきされた。,166,0,12,7
0,,えんびポケモン,フェローチェ,795,25.0,3,5,9,9,3,9,1.8,きけんなＵＢのいっしゅ。すさまじいそくどでだいちをしっそうするすがたがもくげきされている。,ＵＢのいっしゅ。このせかいのものにけがれをかんじるのかいっさいてをふれようとしない。,166,0,12,7
0,,でんしょくポケモン,デンジュモク,796,100.0,5,5,6,5,5,11,3.8,ぜんしんからすさまじいでんげきをほとばしらせるこうけいをもくげき。なぞのせいぶつＵＢのいっしゅだ。,ウルトラホールからしゅつげんした。はつでんしょをしゅうげきしたためでんきがエネルギーとおもわれる。,166,0,5,0
0,,うちあげポケモン,テッカグヤ,797,999.9,7,6,6,4,6,7,9.2,ウルトラホールからあらわれた。こうそくでそらをとぶすがたがもくげきされたウルトラビースト。,ＵＢのいっしゅ。２ほんのうでからガスをふきだしもりをやきはらうすがたがかくにんされている。,166,0,17,10
0,,ばっとうポケモン,カミツルギ,798,0.1,8,4,11,7,2,4,0.3,ウルトラホールからあらわれたＵＢ。みずからてきをおそわないようだがするどいぜんしんはきょうきだ。,きょだいなてっとうをいっとうのもとにきりすてるすがたがもくげきされたビーストのいっしゅ。,166,0,4,17
0,,あくじきポケモン,アクジキング,799,888.0,4,14,6,3,4,6,5.5,やまをくらいけずりビルをのみこむすがたがほうこくされた。ウルトラビーストのいっしゅ。,きけんせいぶつビーストのいっしゅ。つねになにかをくらっているようだがなぜかフンはみはっけん。,166,0,16,15
0,,プリズムポケモン,ネクロズマ,800,230.0,6,6,7,5,6,8,2.4,ちかでねむりについていたようだ。たいこにべつせかいからやってきたとおもわれるＵＢらしきせいぶつ。,ひかりがエネルギーげんらしい。レーザーこうをぶっぱなしまくるひじょうにきょうぼうなせいしつ。,192,0,11,0
0,,じんぞうポケモン,マギアナ,801,80.5,7,5,6,4,7,8,1.0,５００ねんいじょうまえにつくられたじんぞうポケモン。ひとのことばをりかいするがしゃべれない。,きかいじかけのからだはただのうつわ。ソウルハートとよばれるじんぞうのたましいがほんたい。,106,0,17,18
0,,かげすみポケモン,マーシャドー,802,22.2,5,6,8,8,6,6,0.7,かげのなかにひそむことができひとまえにすがたをみせないのでそのそんざいはまぼろしだった。,あいてのかげにもぐりこみそのうごきやちからをコピーする。 おくびょうでよわきなポケモン。,121,0,7,14
0,,どくばりポケモン,ベベノム,803,1.8,4,4,5,5,4,5,0.6,いせかいにおいてはたびだちのパートナーにえらばれるほどしたしまれているウルトラビースト。,いせかいにすむウルトラビースト。あたまのどくばりからどくえきをあいてにかけてケラケラわらう。,166,0,8,0
0,,どくばりポケモン,アーゴヨン,804,150.0,5,5,5,8,5,8,3.6,たいないにすうひゃくリットルのどくえきをためている。ＵＢとよばれるせいぶつのいっしゅ。,ウルトラビーストのいっしゅ。どくばりからねんどがたかくひかるどくえきをはっしゃする。,166,0,8,15
0,,いしがきポケモン,ツンデツンデ,805,820.0,13,4,8,1,6,4,5.5,ウルトラホールからしゅつげんした。ふくすうのせいめいがつみあがり１ぴきをけいせいしているようだ。,ＵＢらしきなぞのせいめいたい。とつぜんうごきだしておそってきたいしがきのしょうたいはこいつだ。,166,0,13,17
0,,はなびポケモン,ズガドーン,806,13.0,4,4,8,7,5,9,1.8,クネクネうごいてひとにちかづくととつぜんあたまをばくはつさせた。ウルトラビーストのいっしゅらしい。,ウルトラホールからあらわれたＵＢ。ばくはつであいてをおどろかしそのすきにせいきをうばっていた。,166,0,2,14
0,,じんらいポケモン,ゼラオラ,807,44.5,5,6,7,9,5,6,1.5,りょうてあしのツメをたいでんさせあいてをやつざき。かわされてもとびちるでんげきでかんでんさせる。,かみなりがおちるのとおなじはやさでてきにきゅうせっきん。するどいツメでやつざきにする。,117,0,5,0
0,,ナットポケモン,メルタン,808,8.0,4,3,4,2,3,4,0.2,とろりととけたはがねのからだ。ちちゅうのてつぶんやきんぞくをとかしてきゅうしゅうする。,とろりととけたはがねのからだ。ちちゅうのてつぶんやきんぞくをとかしてきゅうしゅうする。,79,0,17,0
0,,ナットポケモン,メルメタル,809,800.0,9,8,9,2,4,5,2.5,てつをうみだすちからをもつとあがめられていた。３０００ねんのときをへてなぜかよみがえった。,てつをうみだすちからをもつとあがめられていた。３０００ねんのときをへてなぜかよみがえった。,122,0,17,0
0,,こざるポケモン,サルノリ,810,5.0,3,3,4,4,3,3,0.3,とくべつなスティックでリズムをきざむとくさばなをげんきにするパワーがおんぱになってひろがる。,スティックのれんだでこうげき。すごいスピードでたたくうちにどんどんテンションがあがるのだ。,82,0,4,0
0,,ビートポケモン,バチンキー,811,14.0,5,5,5,5,4,4,0.7,２ほんのスティックではげしいビートをきざめるバチンキーほどなかまたちのそんけいをあつめる。,はげしいビートをきざむことにむちゅうになるあまりたたかいであいてがきぜつしてもきづかない。,82,0,4,0
0,,ドラマーポケモン,ゴリランダー,812,90.0,6,6,8,5,5,4,2.1,とくべつなきりかぶのパワーをドラミングでコントロール。ねっこをあやつってたたかう。,ドラムテクニックにすぐれたものがボスになる。おだやかなきしょうでグループのちょうわをおもんじる。,82,0,4,0
0,,うさぎポケモン,ヒバニー,813,4.5,3,3,5,5,3,3,0.3,はしりまわってたいおんをあげるとほのおエネルギーがからだをめぐりほんらいのちからをはっきできる。,たたかうじゅんびがととのうとはなのあたまとあしのうらのにくきゅうがこうねつをはっする。,227,0,2,0
0,,うさぎポケモン,ラビフット,814,9.0,4,4,6,6,4,4,0.6,ふかふかのたいもうでさむさにつよくなりさらにこうおんのほのおわざをだせるようになった。,てをつかわずにきのえだからきのみをつみとりリフティング。あしわざをみがくれんしゅう。,227,0,2,0
